LineId,Content,EventId,EventTemplate,ParameterList
74,03-17 16:13:45.310  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:45.310', 'PhoneStatusBar: suspendAutohide']"
75,03-17 16:13:45.316  1702 14640 D WindowManager: interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,3ce26691,03-17 <*> 1702 <*> D WindowManager: interceptKeyTq <*> interactive=true keyguardActive=false policyFlags=2b000002 down <*> canceled false,"['16:13:45.316', '14640', 'keycode=4', 'true']"
76,"03-17 16:13:45.317  1702 14640 D WindowManager: interceptKeyBeforeQueueing: key 4 , result : 1",706d045b,"03-17 <*> 1702 <*> D WindowManager: interceptKeyBeforeQueueing: key <*> , result : 1","['16:13:45.317', '14640', '4']"
77,"03-17 16:13:45.317  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261849949, event=1, flags=0x0, uid=1000",9a65f105,03-17 <*> 1702 <*> D PowerManagerService: userActivityNoUpdateLocked: <*> <*> <*> uid=1000,"['16:13:45.317', '2105', 'eventTime=261849949,', 'event=1, flags=0x0,']"
78,"03-17 16:13:45.318  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:45.318', '2105', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
79,03-17 16:13:45.358  2227  2227 I PhoneStatusBar: resumeSuspendedAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:45.358', 'PhoneStatusBar: resumeSuspendedAutohide']"
80,03-17 16:13:45.361  1702  3137 D WindowManager: interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,3ce26691,03-17 <*> 1702 <*> D WindowManager: interceptKeyTq <*> interactive=true keyguardActive=false policyFlags=2b000002 down <*> canceled false,"['16:13:45.361', '3137', 'keycode=4', 'false']"
81,"03-17 16:13:45.362  1702  3137 D WindowManager: interceptKeyBeforeQueueing: key 4 , result : 1",706d045b,"03-17 <*> 1702 <*> D WindowManager: interceptKeyBeforeQueueing: key <*> , result : 1","['16:13:45.362', '3137', '4']"
82,03-17 16:13:45.362  2227  2318 V AudioManager: querySoundEffectsEnabled...,bc7b275a,03-17 <*> <*> <*> V AudioManager: querySoundEffectsEnabled...,"['16:13:45.362', '2227  2318']"
83,"03-17 16:13:45.382  1702  3697 D PowerManagerService: acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10113}, uid=1000, pid=1702",c697d94a,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> name=android, <*> uid=1000, pid=1702","['16:13:45.382', '3697', 'lock=189667585,', 'tag=""*launch*"",', 'ws=WorkSource{10113},']"
84,"03-17 16:13:45.382  1702  3697 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:45.382', '3697', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
85,"03-17 16:13:45.382  1702  3697 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:13:45.382', '3697', 'Acquiring']"
86,03-17 16:13:45.402  1702  3694 V WindowManager: Skipping AppWindowToken{9f4ef63 token=Token{a64f992 ActivityRecord{de9231d u0 com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity t761}}} -- going to hide,65f089eb,03-17 <*> 1702 <*> V WindowManager: Skipping <*> <*> <*> u0 <*> t761}}} -- going to hide,"['16:13:45.402', '3694', 'AppWindowToken{9f4ef63', 'token=Token{a64f992 ActivityRecord{de9231d', 'com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity']"
87,"03-17 16:13:45.405  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=508 mask=ffffffff oldVal=40000500 newVal=508 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:13:45.405', 'vis=508', 'mask=ffffffff', 'oldVal=40000500 newVal=508 diff=40000008', '720, 1280),']"
88,03-17 16:13:45.408  2227  2227 I PhoneStatusBar: cancelAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:45.408', 'PhoneStatusBar: cancelAutohide']"
89,"03-17 16:13:45.408  2227  2227 I PhoneStatusBar: notifyUiVisibilityChanged:vis=0x508, SystemUiVisibility=0x508",00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:45.408', 'PhoneStatusBar:', 'notifyUiVisibilityChanged:vis=0x508, SystemUiVisibility=0x508']"
90,03-17 16:13:45.466  1702 17632 W ActivityManager: Bad activity token: android.os.BinderProxy@2bd79ce,4b152aff,03-17 16:13:45.466 1702 17632 W ActivityManager: Bad activity token: android.os.BinderProxy@2bd79ce,[]
91,03-17 16:13:45.466  1702 17632 W ActivityManager: java.lang.ClassCastException: android.os.BinderProxy cannot be cast to com.android.server.am.ActivityRecord$Token,6b5ef8b2,03-17 16:13:45.466 1702 17632 W ActivityManager: java.lang.ClassCastException: android.os.BinderProxy cannot be cast to com.android.server.am.ActivityRecord$Token,[]
92,03-17 16:13:45.512  1702  2639 V WindowManager: Skipping AppWindowToken{9f4ef63 token=Token{a64f992 ActivityRecord{de9231d u0 com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity t761}}} -- going to hide,65f089eb,03-17 <*> 1702 <*> V WindowManager: Skipping <*> <*> <*> u0 <*> t761}}} -- going to hide,"['16:13:45.512', '2639', 'AppWindowToken{9f4ef63', 'token=Token{a64f992 ActivityRecord{de9231d', 'com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity']"
93,"03-17 16:13:45.598  1702  2556 D PowerManagerService: release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10113}, uid=1000, pid=1702",1fca1792,"03-17 <*> 1702 <*> D PowerManagerService: <*> flg=0x0, <*> name=android"", <*> uid=1000, pid=1702","['16:13:45.598', '2556', 'release:lock=189667585,', 'tag=""*launch*"",', 'ws=WorkSource{10113},']"
94,"03-17 16:13:45.599  1702  2556 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:45.599', '2556', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
95,"03-17 16:13:45.599  1702  2556 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:13:45.599', '2556', 'Releasing']"
96,"03-17 16:13:45.626  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:13:45.626', 'vis=40000500', 'mask=ffffffff', 'oldVal=508 newVal=40000500 diff=40000008', '720, 1280),']"
97,03-17 16:13:45.627  2227  2227 I PhoneStatusBar: cancelAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:45.627', 'PhoneStatusBar: cancelAutohide']"
98,"03-17 16:13:45.627  2227  2227 I PhoneStatusBar: notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500",00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:45.627', 'PhoneStatusBar:', 'notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500']"
99,"03-17 16:13:46.143  1702  2105 D PowerManagerService: userActivityNoUpdateLocked: eventTime=261850777, event=2, flags=0x0, uid=1000",9a65f105,03-17 <*> 1702 <*> D PowerManagerService: userActivityNoUpdateLocked: <*> <*> <*> uid=1000,"['16:13:46.143', '2105', 'eventTime=261850777,', 'event=2, flags=0x0,']"
100,"03-17 16:13:46.144  1702  2105 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:13:46.144', '2105', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
101,03-17 16:13:46.145  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.145', 'PhoneStatusBar: suspendAutohide']"
102,03-17 16:13:46.146  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.146', 'PhoneStatusBar: suspendAutohide']"
103,"03-17 16:13:46.146  2227  2227 I PanelView: onTouchEvent::0, x=271.0, y=14.0",50f2d4e4,03-17 <*> 2227 2227 I PanelView: <*> <*> <*>,"['16:13:46.146', 'onTouchEvent::0,', 'x=271.0, y=14.0']"
104,03-17 16:13:46.148  2227  2227 I PanelView: schedulePeek,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.148', 'PanelView: schedulePeek']"
105,03-17 16:13:46.153  1702  2113 V AudioManager: getRingtonePlayer...,1d16fd0e,03-17 <*> 1702 <*> V AudioManager: getRingtonePlayer...,"['16:13:46.153', '2113']"
106,03-17 16:13:46.155  2227  2227 D PhoneStatusBar: disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,00bb8729,03-17 <*> 2227 2227 D PhoneStatusBar: disable: < expand <*> alerts <*> back home recent clock navigationbar search quick_settings >,"['16:13:46.155', 'ICONS*', 'SYSTEM_INFO*']"
107,03-17 16:13:46.155  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.155', 'PhoneStatusBar: suspendAutohide']"
108,"03-17 16:13:46.158  1702  2113 I NotificationManager: updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",dd5526f6,"03-17 <*> 1702 <*> I NotificationManager: updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == <*>","['16:13:46.158', '2113', 'null?true']"
109,"03-17 16:13:46.158  1702  2113 I NotificationManager: updateLightsLocked,turn off notificationLight",ff94b412,"03-17 <*> 1702 <*> I NotificationManager: updateLightsLocked,turn off notificationLight","['16:13:46.158', '2113']"
110,03-17 16:13:46.159  1702  3137 V AudioManager: getRingtonePlayer...,1d16fd0e,03-17 <*> 1702 <*> V AudioManager: getRingtonePlayer...,"['16:13:46.159', '3137']"
111,"03-17 16:13:46.161  1702  3137 I NotificationManager: updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",dd5526f6,"03-17 <*> 1702 <*> I NotificationManager: updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == <*>","['16:13:46.161', '3137', 'null?true']"
112,"03-17 16:13:46.161  1702  3137 I NotificationManager: updateLightsLocked,turn off notificationLight",ff94b412,"03-17 <*> 1702 <*> I NotificationManager: updateLightsLocked,turn off notificationLight","['16:13:46.161', '3137']"
113,"03-17 16:13:46.187  2227  2227 I StackScrollAlgorithm: overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529",e374fde2,"03-17 <*> 2227 2227 I StackScrollAlgorithm: <*> previousNotificationEnd:0.0, <*> location:4, i:0, getTopPadding:333.0, <*>","['16:13:46.187', 'overlapAmount:196.0,', 'newYTranslation:-196.0,', 'getLocationOnScreen():-529']"
114,"03-17 16:13:46.187  2227  2227 I StackScrollAlgorithm: state.clipTopAmount:180, i:0",00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:46.187', 'StackScrollAlgorithm:', 'state.clipTopAmount:180, i:0']"
115,"03-17 16:13:46.187  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0",20316953,"03-17 <*> 2227 2227 I StackScrollAlgorithm: updateClipping <*> getTopPadding=333.0, <*>","['16:13:46.187', 'isOverlap:true,', 'Translation=-529.0']"
116,03-17 16:13:46.187  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:true,00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:46.187', 'StackScrollAlgorithm:', 'updateDimmedActivatedHideSensitive overlap:true']"
117,03-17 16:13:46.232  1702  8289 W ActivityManager: getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:13:46.232', '8289', 'getRunningAppProcesses:', '10113']"
118,"03-17 16:13:46.240  2227  2227 I PhoneStatusBar: setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",2cde527d,"03-17 <*> 2227 2227 I PhoneStatusBar: setSystemUiVisibility <*> <*> <*> <*> <*> fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - <*> <*> dockedStackBounds=Rect(0, 0 - 0, 0)","['16:13:46.240', 'vis=40000600', 'mask=ffffffff', 'oldVal=40000500 newVal=40000600 diff=300', '720, 1280),']"
119,"03-17 16:13:46.240  2227  2227 I PhoneStatusBar: notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:46.240', 'PhoneStatusBar:', 'notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600']"
120,03-17 16:13:46.241  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.241', 'PhoneStatusBar: suspendAutohide']"
121,03-17 16:13:46.242  2227  2227 I PanelView: onExpandingStarted,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.242', 'PanelView: onExpandingStarted']"
122,03-17 16:13:46.250  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.250', 'PhoneStatusBar: suspendAutohide']"
123,03-17 16:13:46.250  2227  2227 I PanelView: onTrackingStarted,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.250', 'PanelView: onTrackingStarted']"
124,03-17 16:13:46.277  1702 14640 I WindowManager: Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,f5657024,03-17 <*> 1702 <*> I WindowManager: Destroying surface <*> called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 <*> <*> <*> <*> <*> <*>,"['16:13:46.277', '14640', 'Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity)', 'com.android.server.wm.WindowState.removeLocked:1554', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555']"
125,03-17 16:13:46.285  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.285', 'PhoneStatusBar: suspendAutohide']"
126,"03-17 16:13:46.290  2227  2227 I StackScrollAlgorithm: overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479",e374fde2,"03-17 <*> 2227 2227 I StackScrollAlgorithm: <*> previousNotificationEnd:0.0, <*> location:4, i:0, getTopPadding:333.0, <*>","['16:13:46.290', 'overlapAmount:146.0,', 'newYTranslation:-146.0,', 'getLocationOnScreen():-479']"
127,"03-17 16:13:46.290  2227  2227 I StackScrollAlgorithm: state.clipTopAmount:130, i:0",00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:46.290', 'StackScrollAlgorithm:', 'state.clipTopAmount:130, i:0']"
128,"03-17 16:13:46.290  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0",20316953,"03-17 <*> 2227 2227 I StackScrollAlgorithm: updateClipping <*> getTopPadding=333.0, <*>","['16:13:46.290', 'isOverlap:true,', 'Translation=-479.0']"
129,03-17 16:13:46.291  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:true,00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:46.291', 'StackScrollAlgorithm:', 'updateDimmedActivatedHideSensitive overlap:true']"
130,03-17 16:13:46.304  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.304', 'PhoneStatusBar: suspendAutohide']"
131,"03-17 16:13:46.306  2227  2227 I StackScrollAlgorithm: overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452",e374fde2,"03-17 <*> 2227 2227 I StackScrollAlgorithm: <*> previousNotificationEnd:0.0, <*> location:4, i:0, getTopPadding:333.0, <*>","['16:13:46.306', 'overlapAmount:119.0,', 'newYTranslation:-119.0,', 'getLocationOnScreen():-452']"
132,"03-17 16:13:46.306  2227  2227 I StackScrollAlgorithm: state.clipTopAmount:103, i:0",00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:46.306', 'StackScrollAlgorithm:', 'state.clipTopAmount:103, i:0']"
133,"03-17 16:13:46.306  2227  2227 I StackScrollAlgorithm: updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0",20316953,"03-17 <*> 2227 2227 I StackScrollAlgorithm: updateClipping <*> getTopPadding=333.0, <*>","['16:13:46.306', 'isOverlap:true,', 'Translation=-452.0']"
134,03-17 16:13:46.306  2227  2227 I StackScrollAlgorithm: updateDimmedActivatedHideSensitive overlap:true,00c4364d,03-17 <*> 2227 2227 I <*> <*> <*>,"['16:13:46.306', 'StackScrollAlgorithm:', 'updateDimmedActivatedHideSensitive overlap:true']"
135,03-17 16:13:46.317  2227  2227 I PhoneStatusBar: suspendAutohide,dc71aab3,03-17 <*> 2227 2227 I <*> <*>,"['16:13:46.317', 'PhoneStatusBar: suspendAutohide']"
136,"03-17 16:13:46.318  2227  2227 I StackScrollAlgorithm: overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418",e374fde2,"03-17 <*> 2227 2227 I StackScrollAlgorithm: <*> previousNotificationEnd:0.0, <*> location:4, i:0, getTopPadding:333.0, <*>","['16:13:46.318', 'overlapAmount:85.0,', 'newYTranslation:-85.0,', 'getLocationOnScreen():-418']"
